2.275571748293168994e+00,2.627616202523439526e-01,1.538592841408015488e+01
1.830537434367686345e+00,3.502025918140169836e+00,-8.418967749282293880e+03
1.224974198011716808e-01,4.666045599196241511e+00,-3.538756158575201698e+04
2.349471869642370869e+00,-4.374044510659586216e+00,2.563233229093862246e+04
-5.950206312319572532e-03,4.469160217763157306e+00,-2.852560946624738062e+04
-1.281217436934171561e+00,3.858892799780536009e+00,-1.369467564895923169e+04
-6.315195924453436138e-01,3.504665336034680223e+00,-8.460487460374932198e+03
-8.553724511854370327e-01,4.833035522678390095e+00,-4.219239012517719675e+04
2.294500337087227670e+00,3.351411094120965828e+00,-6.750394161211886967e+03
8.408127410716463856e-01,-1.513381330356643240e+00,1.300743753694137865e+02
1.188909974298794303e+00,-2.905163505570548033e+00,3.315203332584744203e+03
-5.108725209044262527e-03,1.970237779076629003e+00,-4.756810032901634031e+02
3.283535844077869470e-01,-4.339255626112191955e+00,2.461479862342405613e+04
2.750346087307327103e+00,-3.302260293812234515e+00,6.305505468996650052e+03
-1.424966548691836588e+00,-2.792252813027174874e+00,2.710716508076903665e+03
2.160386087212680550e+00,-3.470840350465609347e+00,8.071328431512268253e+03
5.345870416173124084e-01,1.355986838945719697e-01,7.020911558003433139e-01
1.556598982288840638e+00,2.173485751501729624e+00,-7.705732234358249571e+02
-1.077873275116923324e+00,4.198343665951130177e+00,-2.087175271379353580e+04
-3.800243179103177660e-01,2.819514163958825037e-01,-1.478798818951750693e+00
9.653089709276949648e-01,-4.682664521066374874e+00,3.602524182712660695e+04
-1.533258543426752496e+00,-1.557918923889802798e-01,-5.858924959311988090e+00
-4.181977081996517409e-01,3.660910542656610644e+00,-1.052130974827315913e+04
2.060419698107212483e+00,3.329735628951929982e+00,-6.537651014619897978e+03
1.670335129742969382e+00,-2.966927744824844559e+00,3.685600460665353239e+03
2.759473096655919555e+00,4.690016667357042479e+00,-3.628212330451451271e+04
-6.136430794046887627e-02,4.349246469238167379e+00,-2.489859711207867076e+04
9.373732763232323073e-01,9.394417972392155036e-01,-9.997094684279087318e+00
-8.159252101233454013e-01,-3.705979414838416197e+00,1.118264673158349797e+04
-2.620602596910086568e-01,4.770358193984176154e+00,-3.952494969591355039e+04
1.991672428358572500e+00,-3.414122153036264429e+00,7.431943468131536065e+03
1.473338285908920575e+00,3.463044354446033424e+00,-7.963258412809877882e+03
2.998137850674412519e+00,-2.543974926368991696e+00,1.733948497628610085e+03
-1.876848148488570622e+00,2.727167217326654125e+00,-2.423872776650383457e+03
2.663294834506156228e+00,4.175144070905217220e+00,-2.027702026720426875e+04
-8.461511836048662971e-01,1.879549099683881508e+00,-3.782791275207073909e+02
3.329530375177705004e-01,3.332473054242118593e+00,-6.574590905551406649e+03
9.168551307164456432e-01,-1.164751968268751270e-01,2.349207802402552225e+00
2.724314253663452590e+00,-2.100120418333192518e+00,6.770536639707803488e+02
-6.306000769553203877e-01,-3.398990587069746994e+00,7.257521527997490921e+03
-1.355417526977232168e+00,2.223464124585936119e+00,-8.750415491879433603e+02
1.406999041760370162e+00,-1.006523760271705648e+00,2.248818597234181738e+01
-5.336485321390349590e-02,3.497249631363160915e+00,-8.369909872648897363e+03
-3.111638226975652621e-01,3.998733016240578308e+00,-1.635776276079078343e+04
-4.115550497906461658e-02,-4.511673001308320607e+00,2.990855545411656931e+04
2.042532209942821808e+00,3.405795931617404904e+00,-7.320728129214444380e+03
-5.744342587158821622e-01,-3.619154896620373485e+00,9.933331148414155905e+03
1.888959758631955310e+00,-3.219148764988535305e+00,5.540341574939036036e+03
-1.417677031740310678e+00,-4.835141434482348899e+00,4.227687399289804307e+04
1.515345643327133729e+00,-3.447015179507983973e+00,7.791991055709106149e+03
9.306302912480433065e-01,1.335202397389116946e+00,-6.628249848715690007e+01
3.546839562663128831e-01,-2.906866044102342173e+00,3.322177737350305961e+03
-1.831167743420511362e+00,4.625896786273814953e+00,-3.390027407810025034e+04
-6.833637769852312083e-01,7.404397533368092255e-01,-6.042540458023030858e+00
